"P1","P2","Rounds","Rounds","P1 Mean","P2 Mean","0-00","0-01","0-01","0-11","1-00","1-01","1-00","1-11","cov(p1,p2)",,,,,,,,,,,,,,,,,,,,,
9784,8582,566,567,0.706195,0.631858,0.000000,0.000000,0.000000,0.000000,0.008547,0.125000,0.022222,0.004386,0.163423,,,,,,,,,,,,,,,,,,,,,
1378,8582,395,395,0.586294,0.568528,0.000000,0.000000,0.000000,"NaN","NaN",0.006944,0.125000,0.012821,-0.134511,,,,,,,,,,,,,,,,,,,,,
7334,8582,567,567,0.508834,0.512367,0.000000,0.000000,0.000000,0.000000,0.142857,0.004484,0.066667,0.023256,-0.163077,,,,,,,,,,,,,,,,,,,,,
1513,8582,1547,1547,0.049159,0.078913,0.000000,0.000000,0.000000,0.000000,0.022727,0.166667,0.090909,0.071429,0.007766,,,,,,,,,,,,,,,,,,,,,
4678,8582,255,255,0.570866,0.559055,0.000000,0.000000,0.000000,"NaN","NaN",0.013333,0.125000,0.016393,-0.077737,,,,,,,,,,,,,,,,,,,,,
1281,8582,631,631,0.685714,0.579365,0.000000,0.000000,0.000000,0.000000,0.033333,0.010000,0.008850,0.005319,-0.007760,,,,,,,,,,,,,,,,,,,,,
7558,8582,422,422,0.553444,0.551069,0.000000,0.000000,0.000000,0.000000,"NaN",0.006211,0.125000,0.015873,-0.145118,,,,,,,,,,,,,,,,,,,,,
4100,8582,406,407,0.548148,0.479012,0.000000,0.000000,0.000000,0.000000,0.020833,0.034483,0.025641,0.009434,0.091163,,,,,,,,,,,,,,,,,,,,,
7170,8582,96,96,0.231579,0.336842,0.000000,0.000000,0.000000,0.000000,1.000000,0.333333,0.200000,0.076923,0.070175,,,,,,,,,,,,,,,,,,,,,
8655,8582,379,379,0.534392,0.552910,0.000000,0.000000,0.000000,0.000000,"NaN",0.006452,1.000000,0.022222,-0.165061,,,,,,,,,,,,,,,,,,,,,
4166,8582,90,90,0.573034,0.550562,0.000000,0.000000,0.000000,"NaN","NaN",0.031250,0.500000,0.062500,-0.132210,,,,,,,,,,,,,,,,,,,,,
5209,8582,780,780,0.024390,0.043646,0.000000,0.000000,0.000000,0.000000,0.071429,1.000000,"NaN",0.250000,0.005355,,,,,,,,,,,,,,,,,,,,,
9992,8582,890,890,0.570304,0.562430,0.000000,0.000000,0.000000,0.000000,1.000000,0.002967,0.055556,0.006667,-0.142668,,,,,,,,,,,,,,,,,,,,,
5983,8582,1168,1168,0.531277,0.545844,0.000000,0.000000,0.000000,0.000000,0.500000,0.002294,0.111111,0.005814,-0.138932,,,,,,,,,,,,,,,,,,,,,
4205,8582,1140,1140,0.561018,0.549605,0.000000,0.000000,0.000000,0.000000,0.066667,0.002326,0.058824,0.005682,-0.147401,,,,,,,,,,,,,,,,,,,,,
4231,8582,37,37,0.611111,0.583333,0.000000,"NaN",0.000000,"NaN","NaN",0.076923,1.000000,0.142857,-0.124625,,,,,,,,,,,,,,,,,,,,,
4379,8582,605,605,0.059603,0.125828,0.000000,0.000000,0.000000,0.000000,0.052632,1.000000,1.000000,0.071429,0.019003,,,,,,,,,,,,,,,,,,,,,
6699,8582,746,746,0.661745,0.604027,0.000000,0.000000,0.000000,0.000000,0.333333,0.005236,0.019608,0.004049,-0.056894,,,,,,,,,,,,,,,,,,,,,
7373,8582,165,165,0.707317,0.560976,0.000000,0.000000,0.000000,0.000000,0.100000,0.047619,0.034483,0.018182,0.014154,,,,,,,,,,,,,,,,,,,,,
7389,8582,1829,1829,0.521882,0.525711,0.000000,0.000000,0.000000,0.000000,0.250000,0.001377,0.040000,0.005051,-0.160424,,,,,,,,,,,,,,,,,,,,,
7506,8582,1304,1304,0.037606,0.038373,0.000000,0.000000,0.000000,0.000000,0.023256,0.500000,0.333333,"NaN","8.604494583052775E-4",,,,,,,,,,,,,,,,,,,,,
8322,8582,679,679,0.609145,0.441003,0.000000,0.000000,0.000000,0.000000,0.007634,0.009901,0.030303,0.006803,0.004622,,,,,,,,,,,,,,,,,,,,,
9008,1365,2483,2483,0.687349,0.677679,0.000000,0.000000,0.000000,0.000000,0.011236,0.001675,0.001957,0.001965,-0.057476,,,,,,,,,,,,,,,,,,,,,
4400,9008,1366,1366,0.687179,0.695238,0.000000,0.000000,0.000000,0.000000,0.333333,0.002755,0.142857,0.001773,-0.052495,,,,,,,,,,,,,,,,,,,,,
9784,9008,289,290,0.697917,0.614583,0.000000,0.000000,0.000000,0.000000,0.016129,0.333333,0.038462,0.009174,0.159362,,,,,,,,,,,,,,,,,,,,,
9008,1378,4454,4454,0.674377,0.663373,0.000000,0.000000,0.000000,0.000000,0.005495,"9.31098696461825E-4",0.001056,0.001252,-0.058312,,,,,,,,,,,,,,,,,,,,,
7334,9008,1288,1288,0.636364,0.549340,0.000000,0.000000,0.000000,0.000000,0.018519,0.004367,0.005988,0.002710,0.014328,,,,,,,,,,,,,,,,,,,,,
9008,1513,677,677,0.378698,0.048817,0.000000,0.000000,0.000000,0.000000,0.006757,0.071429,0.011628,0.142857,0.008168,,,,,,,,,,,,,,,,,,,,,
4678,9008,836,836,0.668263,0.659880,0.000000,0.000000,0.000000,0.000000,0.200000,0.004673,0.050000,0.003145,-0.047632,,,,,,,,,,,,,,,,,,,,,
9008,1281,243,243,0.533058,0.681818,0.000000,0.000000,0.000000,0.000000,0.040000,0.021277,0.050000,0.027778,0.014080,,,,,,,,,,,,,,,,,,,,,
7558,9008,37,37,0.611111,0.638889,0.000000,"NaN",0.000000,0.000000,"NaN",0.100000,"NaN",0.090909,-0.018769,,,,,,,,,,,,,,,,,,,,,
4100,9008,31,32,0.600000,0.500000,0.000000,"NaN",0.000000,0.000000,0.500000,0.142857,0.250000,0.200000,-0.023656,,,,,,,,,,,,,,,,,,,,,
9008,7170,638,638,0.357928,0.047096,0.000000,0.000000,0.000000,0.000000,0.007576,0.071429,0.013158,0.200000,"4.3798565966053946E-4",,,,,,,,,,,,,,,,,,,,,
8655,9008,917,917,0.645197,0.658297,0.000000,0.000000,0.000000,0.000000,0.333333,0.003876,0.111111,0.003125,-0.059639,,,,,,,,,,,,,,,,,,,,,
4166,9008,106,106,0.695238,0.676190,0.000000,"NaN",0.000000,"NaN","NaN",0.040000,1.000000,0.021739,-0.027583,,,,,,,,,,,,,,,,,,,,,
5209,9008,1146,1146,0.038428,0.391266,0.000000,0.000000,0.000000,0.000000,0.041667,0.076923,1.000000,0.200000,0.002445,,,,,,,,,,,,,,,,,,,,,
9992,9008,651,651,0.664615,0.680000,0.000000,0.000000,0.000000,0.000000,"NaN",0.005587,0.250000,0.004032,-0.057398,,,,,,,,,,,,,,,,,,,,,
5983,9008,690,690,0.641509,0.660377,0.000000,0.000000,0.000000,0.000000,0.500000,0.005291,0.200000,0.004082,-0.058728,,,,,,,,,,,,,,,,,,,,,
9008,4205,5275,5275,0.678043,0.675768,0.000000,0.000000,0.000000,0.000000,0.004808,"8.136696501220504E-4","9.250693802035153E-4","9.45179584120983E-4",-0.053107,,,,,,,,,,,,,,,,,,,,,
9008,4231,318,318,0.675079,0.678233,0.000000,0.000000,0.000000,0.000000,0.055556,0.015152,0.015385,0.015625,-0.033708,,,,,,,,,,,,,,,,,,,,,
9008,4379,14,14,0.461538,0.384615,0.000000,0.000000,0.000000,0.000000,0.500000,1.000000,0.500000,"NaN",0.065934,,,,,,,,,,,,,,,,,,,,,
9008,6699,1513,1513,0.658730,0.699735,0.000000,0.000000,0.000000,0.000000,0.011236,0.003086,0.003922,0.003058,-0.033384,,,,,,,,,,,,,,,,,,,,,
9008,7373,281,281,0.546429,0.692857,0.000000,0.000000,0.000000,0.000000,0.052632,0.016393,0.033333,0.023810,-0.030821,,,,,,,,,,,,,,,,,,,,,
9008,7389,719,719,0.672702,0.667131,0.000000,0.000000,0.000000,0.000000,0.035714,0.005618,0.007092,0.007407,-0.062362,,,,,,,,,,,,,,,,,,,,,
9008,7506,497,497,0.370968,0.034274,0.000000,0.000000,0.000000,0.000000,0.009709,0.111111,0.014706,0.333333,0.001424,,,,,,,,,,,,,,,,,,,,,
9008,8322,204,204,0.561576,0.684729,0.000000,0.000000,0.000000,0.000000,0.058824,0.029412,0.047619,0.024390,0.016372,,,,,,,,,,,,,,,,,,,,,
4400,1365,196,196,0.343590,0.333333,0.000000,"NaN",0.000000,0.000000,1.000000,0.025000,0.500000,0.043478,0.014260,,,,,,,,,,,,,,,,,,,,,
9784,1365,42,43,0.804878,0.829268,0.000000,0.000000,0.000000,0.000000,0.250000,0.500000,1.000000,0.040000,0.104530,,,,,,,,,,,,,,,,,,,,,
1365,1378,845,845,0.510664,0.507109,0.000000,0.000000,0.000000,0.000000,0.142857,0.003788,0.125000,0.006623,-0.070267,,,,,,,,,,,,,,,,,,,,,
7334,1365,210,210,0.822967,0.803828,0.000000,0.000000,0.000000,0.000000,0.333333,0.037037,0.037037,0.008696,0.011483,,,,,,,,,,,,,,,,,,,,,
1365,1513,367,367,0.948087,0.967213,0.000000,"NaN",0.000000,0.000000,"NaN",0.055556,0.333333,0.003077,0.003529,,,,,,,,,,,,,,,,,,,,,
4678,1365,408,408,0.319410,0.321867,0.000000,0.000000,0.000000,0.000000,0.200000,0.013514,0.500000,0.020833,0.025208,,,,,,,,,,,,,,,,,,,,,
1365,1281,1310,1310,0.776929,0.789152,0.000000,0.000000,0.000000,0.000000,0.333333,0.003906,0.066667,0.001348,-0.023648,,,,,,,,,,,,,,,,,,,,,
7558,1365,11,11,1.000000,1.000000,"NaN","NaN","NaN","NaN","NaN","NaN","NaN",0.111111,0.090909,,,,,,,,,,,,,,,,,,,,,
4100,1365,755,756,0.708223,0.702918,0.000000,0.000000,0.000000,0.000000,0.031250,0.045455,0.037037,0.002208,0.155357,,,,,,,,,,,,,,,,,,,,,
1365,7170,65,65,0.390625,0.375000,0.000000,0.000000,0.000000,0.000000,"NaN",0.200000,0.500000,0.058824,0.137019,,,,,,,,,,,,,,,,,,,,,
8655,1365,411,411,0.504878,0.504878,0.000000,0.000000,0.000000,0.000000,0.333333,0.014085,0.333333,0.007752,0.067670,,,,,,,,,,,,,,,,,,,,,
4166,1365,3728,3728,0.497183,0.495036,0.000000,0.000000,0.000000,0.000000,0.029412,0.001004,0.035714,0.001258,-0.026578,,,,,,,,,,,,,,,,,,,,,
5209,1365,2327,2327,0.030095,0.060189,0.000000,0.000000,0.000000,0.000000,0.016949,0.250000,1.000000,0.200000,0.001199,,,,,,,,,,,,,,,,,,,,,
9992,1365,1323,1323,0.965961,0.930408,"NaN",0.000000,0.000000,0.000000,0.500000,0.023810,0.011364,"8.741258741258741E-4","-1.7667177814141428E-4",,,,,,,,,,,,,,,,,,,,,
5983,1365,1902,1902,0.506575,0.508680,0.000000,0.000000,0.000000,0.000000,0.066667,0.002053,0.142857,0.002208,-0.011889,,,,,,,,,,,,,,,,,,,,,
4205,1365,1535,1535,0.560626,0.559322,0.000000,0.000000,0.000000,0.000000,0.052632,0.002433,0.076923,0.002398,-0.031098,,,,,,,,,,,,,,,,,,,,,
1365,4231,612,612,0.489362,0.486088,0.000000,0.000000,0.000000,0.000000,0.200000,0.009901,0.500000,0.005263,0.075118,,,,,,,,,,,,,,,,,,,,,
4379,1365,2114,2114,0.029815,0.054425,0.000000,0.000000,0.000000,0.000000,0.017544,0.333333,0.500000,1.000000,"2.7110633323199366E-4",,,,,,,,,,,,,,,,,,,,,
1365,6699,689,689,0.700581,0.713663,0.000000,0.000000,0.000000,0.000000,1.000000,0.009009,0.200000,0.002747,0.048712,,,,,,,,,,,,,,,,,,,,,
7373,1365,126,126,0.728000,0.728000,0.000000,0.000000,0.000000,0.000000,0.200000,0.050000,0.066667,0.020000,0.002222,,,,,,,,,,,,,,,,,,,,,
7389,1365,600,600,0.514190,0.512521,0.000000,0.000000,0.000000,0.000000,1.000000,0.005291,0.200000,0.008929,-0.067769,,,,,,,,,,,,,,,,,,,,,
1365,7506,206,206,0.156098,0.141463,0.000000,0.000000,0.000000,0.000000,0.250000,0.142857,1.000000,0.052632,0.075586,,,,,,,,,,,,,,,,,,,,,
8322,1365,709,709,0.497175,0.488701,0.000000,0.000000,0.000000,0.000000,0.014493,0.006173,0.019231,0.014706,-0.074548,,,,,,,,,,,,,,,,,,,,,
4400,9784,566,565,0.787611,0.800000,0.000000,0.000000,0.000000,0.000000,0.014925,0.055556,0.076923,0.002882,0.128547,,,,,,,,,,,,,,,,,,,,,
4400,1378,185,185,0.483696,0.483696,0.000000,0.000000,0.000000,0.000000,"NaN",0.015385,0.500000,0.047619,-0.107697,,,,,,,,,,,,,,,,,,,,,
4400,7334,2314,2314,0.658885,0.665802,0.000000,0.000000,0.000000,0.000000,0.166667,0.001605,0.071429,0.001136,-0.050257,,,,,,,,,,,,,,,,,,,,,
4400,1513,381,381,0.923684,0.950000,0.000000,0.000000,0.000000,0.000000,"NaN",0.037037,"NaN",0.003096,0.001119,,,,,,,,,,,,,,,,,,,,,
4400,4678,910,910,0.679868,0.685369,0.000000,0.000000,0.000000,0.000000,0.166667,0.005848,0.200000,0.002299,0.023001,,,,,,,,,,,,,,,,,,,,,
4400,1281,259,259,0.786822,0.794574,0.000000,0.000000,0.000000,0.000000,"NaN",0.020833,0.333333,0.006623,-0.029751,,,,,,,,,,,,,,,,,,,,,
4400,7558,141,141,0.414286,0.400000,0.000000,"NaN",0.000000,0.000000,0.500000,0.045455,1.000000,0.031250,0.078318,,,,,,,,,,,,,,,,,,,,,
4400,4100,538,537,0.603352,0.616387,0.000000,0.000000,0.000000,0.000000,0.032258,0.043478,0.090909,0.003876,0.163243,,,,,,,,,,,,,,,,,,,,,
4400,7170,1454,1454,0.944942,0.972471,0.000000,0.000000,0.000000,0.000000,"NaN",0.012987,1.000000,"7.727975270479134E-4","4.927432783852793E-4",,,,,,,,,,,,,,,,,,,,,
4400,8655,102,102,0.594059,0.594059,0.000000,"NaN",0.000000,0.000000,1.000000,0.062500,1.000000,0.024390,0.086197,,,,,,,,,,,,,,,,,,,,,
4400,4166,1476,1476,0.517966,0.520678,0.000000,0.000000,0.000000,0.000000,0.125000,0.002755,0.100000,0.002618,-0.001036,,,,,,,,,,,,,,,,,,,,,
4400,5209,142,142,0.092199,0.092199,0.000000,0.000000,0.000000,0.000000,1.000000,0.200000,"NaN",0.166667,0.041205,,,,,,,,,,,,,,,,,,,,,
4400,9992,277,277,0.920290,0.963768,"NaN","NaN",0.000000,0.000000,"NaN",0.045455,"NaN",0.004329,"3.139224611520955E-4",,,,,,,,,,,,,,,,,,,,,
4400,5983,841,841,0.446429,0.444048,0.000000,0.000000,0.000000,0.000000,0.142857,0.004854,0.090909,0.006667,-0.011095,,,,,,,,,,,,,,,,,,,,,
4400,4205,573,573,0.470280,0.475524,0.000000,0.000000,0.000000,0.000000,0.333333,0.005618,0.500000,0.011765,-0.069393,,,,,,,,,,,,,,,,,,,,,
4400,4231,1333,1333,0.475225,0.480480,0.000000,0.000000,0.000000,0.000000,0.111111,0.002950,0.142857,0.003610,-0.013450,,,,,,,,,,,,,,,,,,,,,
4400,4379,56,56,1.000000,1.000000,"NaN","NaN","NaN","NaN","NaN","NaN","NaN",0.018519,0.017857,,,,,,,,,,,,,,,,,,,,,
4400,6699,1052,1052,0.784015,0.799239,0.000000,0.000000,0.000000,0.000000,0.250000,0.006098,0.333333,0.001534,0.013371,,,,,,,,,,,,,,,,,,,,,
4400,7373,1679,1679,0.706794,0.719309,0.000000,0.000000,0.000000,0.000000,0.200000,0.002551,0.142857,0.001280,-0.025979,,,,,,,,,,,,,,,,,,,,,
4400,7389,709,709,0.524011,0.532486,0.000000,0.000000,0.000000,0.000000,0.333333,0.006410,0.250000,0.004831,0.025037,,,,,,,,,,,,,,,,,,,,,
4400,7506,961,961,0.107292,0.082292,0.000000,0.000000,0.000000,"NaN",0.043478,0.038462,1.000000,0.019231,0.045347,,,,,,,,,,,,,,,,,,,,,
4400,8322,1869,1869,0.489829,0.485011,0.000000,0.000000,0.000000,0.000000,0.090909,0.001613,0.052632,0.003788,-0.091299,,,,,,,,,,,,,,,,,,,,,
9784,1378,1500,1501,0.816544,0.792528,0.000000,0.000000,0.000000,0.000000,0.005650,0.031250,0.016667,0.001048,0.119808,,,,,,,,,,,,,,,,,,,,,
7334,9784,922,921,0.728556,0.754615,0.000000,0.000000,0.000000,0.000000,0.005882,0.024390,0.052632,0.002268,0.148972,,,,,,,,,,,,,,,,,,,,,
9784,1513,354,355,0.252125,0.056657,0.000000,0.000000,0.000000,0.000000,0.013889,1.000000,0.090909,0.250000,0.028249,,,,,,,,,,,,,,,,,,,,,
9784,4678,1130,1131,0.811337,0.791851,0.000000,0.000000,0.000000,0.000000,0.007813,0.052632,0.030303,0.001361,0.129589,,,,,,,,,,,,,,,,,,,,,
9784,1281,5155,5156,0.817617,0.793752,0.000000,0.000000,0.000000,0.000000,0.001337,0.010870,0.004545,"3.171582619727244E-4",0.121804,,,,,,,,,,,,,,,,,,,,,
7558,9784,1817,1816,0.808921,0.824890,0.000000,0.000000,0.000000,0.000000,0.004651,0.013699,0.023256,"8.795074758135445E-4",0.112282,,,,,,,,,,,,,,,,,,,,,
4100,9784,595,595,0.690236,0.747475,0.000000,0.000000,0.000000,0.000000,0.062500,0.035714,0.050000,0.002890,0.102778,,,,,,,,,,,,,,,,,,,,,
9784,7170,345,346,0.223837,0.069767,0.000000,0.000000,0.000000,0.000000,0.018519,1.000000,0.083333,0.111111,0.042568,,,,,,,,,,,,,,,,,,,,,
8655,9784,418,417,0.810552,0.815348,0.000000,0.000000,0.000000,0.000000,0.023810,0.090909,0.125000,0.003623,0.122474,,,,,,,,,,,,,,,,,,,,,
4166,9784,480,479,0.799582,0.818372,0.000000,0.000000,0.000000,0.000000,0.017857,0.062500,0.100000,0.003333,0.119450,,,,,,,,,,,,,,,,,,,,,
5209,9784,731,730,0.067123,0.258904,0.000000,0.000000,0.000000,0.000000,0.045455,0.200000,0.250000,0.058824,0.041549,,,,,,,,,,,,,,,,,,,,,
9992,9784,32,31,0.677419,0.677419,"NaN",0.000000,0.000000,0.000000,0.142857,1.000000,1.000000,0.090909,0.136089,,,,,,,,,,,,,,,,,,,,,
5983,9784,4582,4581,0.808339,0.824711,0.000000,0.000000,0.000000,0.000000,0.001623,0.007463,0.014493,"3.46860908775581E-4",0.122192,,,,,,,,,,,,,,,,,,,,,
9784,4205,1111,1112,0.858559,0.850450,0.000000,0.000000,0.000000,0.000000,0.008000,0.047619,0.033333,0.001289,0.096622,,,,,,,,,,,,,,,,,,,,,
9784,4231,1156,1157,0.835498,0.828571,0.000000,0.000000,0.000000,0.000000,0.006757,0.038462,0.028571,0.001325,0.108329,,,,,,,,,,,,,,,,,,,,,
9784,4379,341,342,0.252941,0.047059,0.000000,0.000000,0.000000,0.000000,0.016667,1.000000,0.050000,0.250000,0.029308,,,,,,,,,,,,,,,,,,,,,
9784,6699,108,109,0.915888,0.915888,0.000000,0.000000,0.000000,0.000000,0.333333,0.250000,0.333333,0.011494,0.038075,,,,,,,,,,,,,,,,,,,,,
9784,7373,151,152,0.753333,0.726667,0.000000,0.000000,0.000000,0.000000,0.041667,0.250000,0.142857,0.012987,0.142870,,,,,,,,,,,,,,,,,,,,,
9784,7389,576,577,0.838261,0.820870,0.000000,0.000000,0.000000,0.000000,0.017544,0.090909,0.055556,0.002532,0.109614,,,,,,,,,,,,,,,,,,,,,
9784,7506,2871,2872,0.249129,0.034495,0.000000,0.000000,0.000000,0.000000,0.001898,0.500000,0.006369,0.035714,0.024162,,,,,,,,,,,,,,,,,,,,,
9784,8322,798,799,0.659975,0.580928,0.000000,0.000000,0.000000,0.000000,0.006061,0.071429,0.020408,0.003356,0.175426,,,,,,,,,,,,,,,,,,,,,
7334,1378,472,472,0.641189,0.634820,0.000000,0.000000,0.000000,0.000000,0.125000,0.008000,0.028571,0.007463,-0.047366,,,,,,,,,,,,,,,,,,,,,
1513,1378,488,488,0.950719,0.915811,"NaN",0.000000,0.000000,0.000000,0.500000,0.050000,0.027778,0.002475,0.001742,,,,,,,,,,,,,,,,,,,,,
4678,1378,437,437,0.444954,0.433486,0.000000,0.000000,0.000000,0.000000,0.166667,0.011236,0.200000,0.010753,0.027743,,,,,,,,,,,,,,,,,,,,,
1281,1378,967,967,0.785714,0.770186,0.000000,0.000000,0.000000,0.000000,0.142857,0.005882,0.006024,0.002410,-0.016529,,,,,,,,,,,,,,,,,,,,,
7558,1378,612,612,0.569558,0.569558,0.000000,0.000000,0.000000,0.000000,0.500000,0.007407,0.333333,0.004831,0.021469,,,,,,,,,,,,,,,,,,,,,
4100,1378,338,339,0.658754,0.655786,0.000000,0.000000,0.000000,0.000000,0.058824,0.111111,0.090909,0.005405,0.174618,,,,,,,,,,,,,,,,,,,,,
7170,1378,799,799,0.973684,0.954887,"NaN","NaN",0.000000,0.000000,"NaN",0.047619,0.028571,0.001387,"-2.3525647661081076E-5",,,,,,,,,,,,,,,,,,,,,
8655,1378,433,433,0.682870,0.682870,0.000000,0.000000,0.000000,0.000000,0.500000,0.011111,0.250000,0.005051,"4.276794115131074E-5",,,,,,,,,,,,,,,,,,,,,
4166,1378,722,722,0.552011,0.549237,0.000000,0.000000,0.000000,0.000000,0.142857,0.007874,0.142857,0.003906,0.062006,,,,,,,,,,,,,,,,,,,,,
5209,1378,657,657,0.050305,0.071646,0.000000,0.000000,0.000000,0.000000,0.043478,0.250000,0.250000,0.500000,0.004023,,,,,,,,,,,,,,,,,,,,,
9992,1378,1001,1001,0.969000,0.938000,0.000000,0.000000,0.000000,0.000000,0.500000,0.038462,0.020000,0.001124,0.002986,,,,,,,,,,,,,,,,,,,,,
5983,1378,2999,2999,0.484990,0.485657,0.000000,0.000000,0.000000,0.000000,0.045455,0.001133,0.045455,0.001901,-0.051671,,,,,,,,,,,,,,,,,,,,,
4205,1378,358,358,0.672269,0.680672,0.000000,0.000000,0.000000,0.000000,0.500000,0.010417,0.333333,0.007246,-0.052955,,,,,,,,,,,,,,,,,,,,,
1378,4231,876,876,0.473143,0.474286,0.000000,0.000000,0.000000,0.000000,0.142857,0.004219,0.333333,0.006024,-0.029863,,,,,,,,,,,,,,,,,,,,,
4379,1378,470,470,0.040512,0.068230,0.000000,0.000000,0.000000,0.000000,0.066667,"NaN",1.000000,0.500000,0.005771,,,,,,,,,,,,,,,,,,,,,
6699,1378,762,762,0.839685,0.818660,0.000000,0.000000,0.000000,0.000000,0.333333,0.010417,0.031250,0.001972,0.002054,,,,,,,,,,,,,,,,,,,,,
7373,1378,444,444,0.688488,0.690745,0.000000,0.000000,0.000000,0.000000,0.047619,0.015152,0.017544,0.006250,0.019858,,,,,,,,,,,,,,,,,,,,,
7389,1378,2517,2517,0.519078,0.521860,0.000000,0.000000,0.000000,0.000000,0.076923,0.001678,0.062500,0.001471,0.006646,,,,,,,,,,,,,,,,,,,,,
7506,1378,763,763,0.028871,0.056430,0.000000,0.000000,0.000000,0.000000,0.055556,1.000000,1.000000,1.000000,"9.9758172430281E-4",,,,,,,,,,,,,,,,,,,,,
8322,1378,988,988,0.482270,0.490375,0.000000,0.000000,0.000000,0.000000,0.010000,0.004808,0.013158,0.010989,-0.060975,,,,,,,,,,,,,,,,,,,,,
7334,1513,3030,3030,0.138329,0.044899,0.000000,0.000000,0.000000,0.000000,0.004310,0.055556,0.006757,0.047619,0.006667,,,,,,,,,,,,,,,,,,,,,
7334,4678,792,792,0.673831,0.672566,0.000000,0.000000,0.000000,0.000000,0.100000,0.004950,0.014706,0.003953,-0.043015,,,,,,,,,,,,,,,,,,,,,
7334,1281,206,206,0.824390,0.809756,"NaN",0.000000,0.000000,0.000000,0.142857,0.038462,0.037037,0.009174,0.003978,,,,,,,,,,,,,,,,,,,,,
7558,7334,1732,1732,0.674177,0.690352,0.000000,0.000000,0.000000,0.000000,0.500000,0.002288,0.071429,0.001403,-0.039385,,,,,,,,,,,,,,,,,,,,,
7334,4100,2427,2426,0.736603,0.785243,0.000000,0.000000,0.000000,0.000000,0.003846,0.003922,0.009901,"8.539709649871904E-4",0.095362,,,,,,,,,,,,,,,,,,,,,
7334,7170,246,246,0.175510,0.114286,0.000000,0.000000,0.000000,0.000000,0.083333,1.000000,0.111111,0.047619,0.069819,,,,,,,,,,,,,,,,,,,,,
8655,7334,133,133,0.659091,0.666667,0.000000,0.000000,0.000000,0.000000,"NaN",0.026316,1.000000,0.021277,-0.064878,,,,,,,,,,,,,,,,,,,,,
4166,7334,1087,1087,0.623389,0.635359,0.000000,0.000000,0.000000,0.000000,0.250000,0.003300,0.125000,0.002770,-0.054091,,,,,,,,,,,,,,,,,,,,,
7334,5209,516,516,0.126214,0.033010,0.000000,0.000000,0.000000,"NaN",0.027778,0.333333,0.047619,0.200000,0.005551,,,,,,,,,,,,,,,,,,,,,
9992,7334,438,438,0.718535,0.718535,0.000000,0.000000,0.000000,0.000000,1.000000,0.009009,0.200000,0.005102,-0.062025,,,,,,,,,,,,,,,,,,,,,
7334,5983,2412,2412,0.673165,0.661966,0.000000,0.000000,0.000000,0.000000,0.026316,0.001686,0.004831,0.001274,-0.038542,,,,,,,,,,,,,,,,,,,,,
7334,4205,636,636,0.721260,0.721260,0.000000,0.000000,0.000000,0.000000,0.200000,0.006667,0.016667,0.004115,-0.045382,,,,,,,,,,,,,,,,,,,,,
7334,4231,418,418,0.616307,0.609113,0.000000,0.000000,0.000000,0.000000,0.166667,0.007519,0.041667,0.010638,-0.091529,,,,,,,,,,,,,,,,,,,,,
7334,4379,919,919,0.122004,0.034858,0.000000,0.000000,0.000000,0.000000,0.016393,0.250000,0.023810,0.200000,0.004466,,,,,,,,,,,,,,,,,,,,,
7334,6699,47,47,0.717391,0.847826,"NaN",0.000000,0.000000,0.000000,0.500000,0.142857,0.333333,0.047619,0.013414,,,,,,,,,,,,,,,,,,,,,
7334,7373,1353,1353,0.775888,0.740385,0.000000,0.000000,0.000000,0.000000,0.015873,0.004505,0.006211,0.001658,-0.002285,,,,,,,,,,,,,,,,,,,,,
7334,7389,2816,2816,0.671403,0.665009,0.000000,0.000000,0.000000,0.000000,0.020833,0.001495,0.003984,0.001085,-0.030345,,,,,,,,,,,,,,,,,,,,,
7334,7506,2514,2514,0.103064,0.026661,0.000000,0.000000,0.000000,"NaN",0.006410,0.090909,0.011905,0.125000,"4.367108062735656E-4",,,,,,,,,,,,,,,,,,,,,
7334,8322,985,985,0.650407,0.619919,0.000000,0.000000,0.000000,0.000000,0.041667,0.004115,0.010204,0.003636,-0.038969,,,,,,,,,,,,,,,,,,,,,
4678,1513,1550,1550,0.040671,0.038735,0.000000,0.000000,0.000000,0.000000,0.022727,0.142857,0.500000,0.111111,0.004881,,,,,,,,,,,,,,,,,,,,,
1281,1513,3476,3476,0.097554,0.031655,0.000000,0.000000,0.000000,0.000000,0.008696,0.011765,0.008000,0.076923,0.001517,,,,,,,,,,,,,,,,,,,,,
7558,1513,2590,2590,0.943994,0.971031,0.000000,0.000000,0.000000,0.000000,"NaN",0.007143,1.000000,"4.344048653344917E-4","-4.960099977481203E-4",,,,,,,,,,,,,,,,,,,,,
4100,1513,172,173,0.415205,0.081871,0.000000,0.000000,0.000000,0.000000,0.021277,0.333333,0.071429,0.142857,0.012988,,,,,,,,,,,,,,,,,,,,,
7170,1513,161,161,0.143750,0.087500,0.000000,0.000000,0.000000,"NaN",0.333333,1.000000,0.111111,0.100000,0.050000,,,,,,,,,,,,,,,,,,,,,
8655,1513,2121,2121,0.933962,0.965094,0.000000,0.000000,0.000000,0.000000,"NaN",0.007752,0.500000,"5.411255411255411E-4","9.500680526273675E-4",,,,,,,,,,,,,,,,,,,,,
4166,1513,376,376,0.904000,0.944000,0.000000,0.000000,0.000000,0.000000,"NaN",0.031250,"NaN",0.003268,0.002227,,,,,,,,,,,,,,,,,,,,,
